               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,             0.06835,            0.064038,                   0,             0.56024,             0.37342,             0.38904,             0.14849,            0.066704,            0.066559,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.066728,            0.061208,                   0,             0.49842,             0.39656,             0.38955,             0.14813,            0.066139,            0.065764,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.067113,            0.063432,                   0,             0.53463,              0.3847,             0.39266,             0.15075,            0.065895,            0.066028,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.067043,            0.063973,                   0,             0.51857,              0.3673,             0.37361,             0.13666,            0.067305,             0.06585,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.067341,            0.064872,                   0,             0.58501,               0.369,             0.39693,             0.15419,            0.065726,            0.065781,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.066097,            0.066167,                   0,              0.6028,             0.37036,             0.39597,              0.1582,            0.065553,            0.068334,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.066497,             0.06374,                   0,             0.55301,             0.38795,             0.40305,             0.15926,            0.065519,            0.065997,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.066378,            0.061914,                   0,             0.57022,             0.37774,             0.39761,             0.15863,            0.064919,            0.065576,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.065766,            0.061983,                   0,             0.51896,             0.39732,             0.39796,             0.15822,            0.065433,            0.065654,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.065509,            0.063373,                   0,             0.51121,             0.42084,             0.40229,             0.16238,               0.065,            0.065289,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.066019,            0.063282,                   0,             0.58253,             0.37189,             0.39868,             0.14984,            0.066298,            0.065655,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.065384,            0.062651,                   0,              0.5666,             0.38432,             0.40348,             0.15344,             0.06543,            0.065303,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.065695,            0.061916,                   0,              0.5771,             0.38355,             0.40957,             0.16375,            0.065106,            0.065296,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.065484,            0.060185,                   0,             0.52776,             0.40019,             0.40084,             0.15385,            0.065646,            0.065852,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.065364,            0.062445,                   0,             0.53801,              0.3935,             0.40449,             0.16032,            0.065262,            0.064862,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.066347,            0.062725,                   0,              0.5668,             0.39202,             0.40355,             0.15558,            0.066028,            0.066116,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.065838,            0.063089,                   0,             0.59885,              0.3805,              0.4087,             0.15825,            0.065716,            0.066504,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.065431,            0.061669,                   0,             0.54453,             0.40287,             0.40868,             0.16261,            0.065329,            0.065351,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.065292,            0.062052,                   0,             0.59674,             0.37897,             0.40952,             0.16326,             0.06551,            0.065289,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.065184,             0.06362,                   0,             0.59181,             0.37457,             0.41006,             0.16574,            0.064567,            0.064903,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.065755,            0.062433,                   0,             0.57812,             0.39329,             0.41463,             0.16162,            0.064913,            0.065868,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.065608,            0.062291,                   0,             0.59297,              0.3652,             0.40258,             0.15969,            0.066138,            0.064914,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.064423,            0.062291,                   0,             0.59907,             0.38683,             0.41567,             0.16902,            0.064121,            0.065135,                   0,            0.006667,            0.006667,            0.006667
