               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 102,            0.053845,            0.053975,                   0,             0.65654,             0.46042,             0.50782,             0.23275,            0.059326,            0.063106,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.054286,            0.052347,                   0,             0.64336,             0.46195,             0.50213,             0.22332,            0.060215,            0.062679,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.053925,            0.055495,                   0,              0.6388,             0.46902,             0.50123,             0.22785,            0.060206,             0.06448,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.053578,            0.053123,                   0,             0.67385,             0.45755,              0.5141,             0.24031,            0.058282,            0.062883,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.053578,            0.055221,                   0,             0.64739,             0.46348,             0.50821,             0.23429,            0.058869,            0.063975,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.053249,            0.051185,                   0,             0.62642,             0.47878,             0.50636,             0.23307,             0.05934,            0.064165,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.053979,            0.051721,                   0,             0.65935,              0.4631,              0.5122,             0.23651,             0.05859,            0.064603,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.053204,            0.053013,                   0,             0.64972,             0.48197,             0.51831,             0.24067,            0.058653,            0.063127,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.053139,            0.053322,                   0,             0.65748,             0.46711,             0.50863,             0.23247,            0.059252,            0.063524,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.053948,            0.053386,                   0,             0.66495,             0.45309,              0.5016,             0.22404,            0.059981,            0.063374,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.053001,            0.052382,                   0,             0.61835,             0.50402,             0.52621,             0.23974,            0.058036,            0.063235,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.052999,            0.052523,                   0,              0.6837,             0.44646,              0.5072,             0.23069,            0.059045,            0.063463,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.052368,            0.052924,                   0,             0.66276,             0.47763,             0.52118,             0.23451,            0.058646,            0.063474,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.053283,            0.053082,                   0,             0.68912,             0.45521,             0.51356,             0.23685,            0.059077,            0.063651,                   0,            0.006238,            0.006238,            0.006238
                 116,             0.05183,            0.051368,                   0,             0.62344,             0.50229,             0.51916,             0.24022,            0.058673,            0.063547,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.052116,            0.052035,                   0,             0.66712,             0.47036,             0.52306,             0.24867,            0.057757,            0.063492,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.051689,            0.052309,                   0,             0.64952,             0.48451,             0.51921,             0.24085,            0.058789,            0.063463,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.051771,            0.052609,                   0,             0.68342,             0.46099,             0.51738,             0.24423,            0.058765,            0.062836,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.051789,            0.052752,                   0,             0.65908,              0.4798,             0.52079,             0.23924,            0.058798,            0.063545,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.051381,            0.052153,                   0,             0.63156,             0.47897,             0.51393,              0.2344,            0.058874,             0.06379,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.051221,            0.051814,                   0,             0.62826,             0.49809,             0.52194,              0.2469,            0.057561,            0.063536,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.051743,            0.051754,                   0,              0.6762,             0.47763,             0.51756,             0.23129,            0.059805,            0.063111,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.050438,            0.050448,                   0,             0.65106,             0.48853,             0.52517,             0.24595,            0.058838,            0.063042,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.051255,            0.051301,                   0,             0.64971,             0.48126,             0.52043,             0.23708,            0.059018,            0.063218,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.051747,            0.050341,                   0,             0.63726,             0.48528,             0.51434,             0.23484,            0.060114,            0.063535,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.051142,            0.051415,                   0,             0.65726,             0.47457,              0.5106,             0.23707,            0.058962,            0.065145,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.051148,            0.049196,                   0,             0.63377,             0.48222,             0.51399,             0.23757,            0.059227,            0.064001,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.050917,            0.052492,                   0,             0.66387,             0.48904,             0.52839,             0.25049,            0.057966,            0.063359,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.050525,            0.050352,                   0,             0.67465,             0.46845,             0.51119,             0.23564,             0.05987,            0.063852,                   0,            0.005743,            0.005743,            0.005743
                 131,             0.04998,            0.050678,                   0,             0.66422,             0.47495,             0.52055,              0.2448,            0.058365,            0.064566,                   0,             0.00571,             0.00571,             0.00571
                 132,             0.05061,            0.049713,                   0,             0.64488,               0.474,             0.50936,             0.23281,            0.059316,            0.064555,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.049206,            0.049229,                   0,             0.65666,             0.47907,             0.51886,             0.24449,             0.05865,            0.064596,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.050127,            0.049847,                   0,             0.63869,             0.48681,             0.52186,             0.24282,            0.058539,            0.063553,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.050034,            0.050829,                   0,             0.66462,             0.47572,             0.51702,             0.24222,            0.058698,            0.064653,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.049746,            0.049056,                   0,             0.62736,             0.49101,             0.51462,             0.23822,            0.059156,            0.063629,                   0,            0.005545,            0.005545,            0.005545
